matchup,p1_name,p2_name,episode,round,round_winner,p1_hp_final,p2_hp_final,p1_hp_ratio,p2_hp_ratio
Curriculum_vs_CPU,Curriculum,CPU,126,2,p1,176,0,1.0,0.0
Curriculum_vs_CPU,Curriculum,CPU,127,1,p2,0,75,0.0,0.4261
Curriculum_vs_CPU,Curriculum,CPU,127,2,p2,0,71,0.0,0.4034
Curriculum_vs_CPU,Curriculum,CPU,128,1,p2,0,100,0.0,0.5682
Curriculum_vs_CPU,Curriculum,CPU,128,2,p1,150,0,0.8523,0.0
Curriculum_vs_CPU,Curriculum,CPU,128,3,p1,124,0,0.7045,0.0
Curriculum_vs_CPU,Curriculum,CPU,129,1,p2,0,61,0.0,0.3466
Curriculum_vs_CPU,Curriculum,CPU,129,2,p1,122,0,0.6932,0.0
Curriculum_vs_CPU,Curriculum,CPU,129,3,p2,0,108,0.0,0.6136
Curriculum_vs_CPU,Curriculum,CPU,130,1,p1,176,0,1.0,0.0
Curriculum_vs_CPU,Curriculum,CPU,130,2,p1,150,0,0.8523,0.0
Curriculum_vs_CPU,Curriculum,CPU,131,1,p1,13,0,0.0739,0.0
Curriculum_vs_CPU,Curriculum,CPU,131,2,p2,0,157,0.0,0.892
Curriculum_vs_CPU,Curriculum,CPU,131,3,p1,122,0,0.6932,0.0
Curriculum_vs_CPU,Curriculum,CPU,132,1,p1,6,0,0.0341,0.0
Curriculum_vs_CPU,Curriculum,CPU,132,2,p2,0,73,0.0,0.4148
Curriculum_vs_CPU,Curriculum,CPU,132,3,p2,0,111,0.0,0.6307
Curriculum_vs_CPU,Curriculum,CPU,133,1,p1,90,0,0.5114,0.0
Curriculum_vs_CPU,Curriculum,CPU,133,2,p2,0,20,0.0,0.1136
Curriculum_vs_CPU,Curriculum,CPU,133,3,p2,0,119,0.0,0.6761
Curriculum_vs_CPU,Curriculum,CPU,134,1,draw,0,0,0.0,0.0
Curriculum_vs_CPU,Curriculum,CPU,134,2,p1,15,0,0.0852,0.0
Curriculum_vs_CPU,Curriculum,CPU,134,3,p2,0,101,0.0,0.5739
Curriculum_vs_CPU,Curriculum,CPU,135,1,p1,119,0,0.6761,0.0
Curriculum_vs_CPU,Curriculum,CPU,135,2,p2,0,111,0.0,0.6307
Curriculum_vs_CPU,Curriculum,CPU,135,3,p2,0,115,0.0,0.6534
Curriculum_vs_CPU,Curriculum,CPU,136,1,p2,0,107,0.0,0.608
Curriculum_vs_CPU,Curriculum,CPU,136,2,p1,124,0,0.7045,0.0
Curriculum_vs_CPU,Curriculum,CPU,136,3,p1,66,0,0.375,0.0
Curriculum_vs_CPU,Curriculum,CPU,137,1,p2,0,153,0.0,0.8693
Curriculum_vs_CPU,Curriculum,CPU,137,2,p2,0,51,0.0,0.2898
Curriculum_vs_CPU,Curriculum,CPU,138,1,p1,176,0,1.0,0.0
Curriculum_vs_CPU,Curriculum,CPU,138,2,p1,66,0,0.375,0.0
Curriculum_vs_CPU,Curriculum,CPU,139,1,p2,0,57,0.0,0.3239
Curriculum_vs_CPU,Curriculum,CPU,139,2,p2,0,59,0.0,0.3352
Curriculum_vs_CPU,Curriculum,CPU,140,1,p2,0,87,0.0,0.4943
Curriculum_vs_CPU,Curriculum,CPU,140,2,p2,0,92,0.0,0.5227
Curriculum_vs_CPU,Curriculum,CPU,141,1,p1,19,0,0.108,0.0
Curriculum_vs_CPU,Curriculum,CPU,141,2,p2,0,71,0.0,0.4034
Curriculum_vs_CPU,Curriculum,CPU,141,3,p1,176,0,1.0,0.0
Curriculum_vs_CPU,Curriculum,CPU,142,1,p2,0,136,0.0,0.7727
Curriculum_vs_CPU,Curriculum,CPU,142,2,p2,0,96,0.0,0.5455
Curriculum_vs_CPU,Curriculum,CPU,143,1,p1,55,0,0.3125,0.0
Curriculum_vs_CPU,Curriculum,CPU,143,2,p1,176,0,1.0,0.0
Curriculum_vs_CPU,Curriculum,CPU,144,1,p1,41,0,0.233,0.0
Curriculum_vs_CPU,Curriculum,CPU,144,2,p1,150,0,0.8523,0.0
Curriculum_vs_CPU,Curriculum,CPU,145,1,p2,0,76,0.0,0.4318
Curriculum_vs_CPU,Curriculum,CPU,145,2,p1,81,0,0.4602,0.0
Curriculum_vs_CPU,Curriculum,CPU,145,3,p1,136,0,0.7727,0.0
Curriculum_vs_CPU,Curriculum,CPU,146,1,p2,0,10,0.0,0.0568
Curriculum_vs_CPU,Curriculum,CPU,146,2,draw,0,0,0.0,0.0
Curriculum_vs_CPU,Curriculum,CPU,146,3,p1,176,0,1.0,0.0
Curriculum_vs_CPU,Curriculum,CPU,147,1,p2,0,0,0.0,0.0
Curriculum_vs_CPU,Curriculum,CPU,147,2,p2,0,135,0.0,0.767
Curriculum_vs_CPU,Curriculum,CPU,148,1,p1,124,0,0.7045,0.0
Curriculum_vs_CPU,Curriculum,CPU,148,2,p2,0,0,0.0,0.0
Curriculum_vs_CPU,Curriculum,CPU,148,3,p1,150,0,0.8523,0.0
Curriculum_vs_CPU,Curriculum,CPU,149,1,p1,64,0,0.3636,0.0
Curriculum_vs_CPU,Curriculum,CPU,149,2,p1,123,0,0.6989,0.0
Curriculum_vs_CPU,Curriculum,CPU,150,1,p2,0,88,0.0,0.5
Curriculum_vs_CPU,Curriculum,CPU,150,2,p1,124,0,0.7045,0.0
Curriculum_vs_CPU,Curriculum,CPU,150,3,p1,176,0,1.0,0.0
Curriculum_vs_CPU,Curriculum,CPU,151,1,p2,0,121,0.0,0.6875
Curriculum_vs_CPU,Curriculum,CPU,151,2,p1,44,0,0.25,0.0
Curriculum_vs_CPU,Curriculum,CPU,151,3,p2,0,81,0.0,0.4602
Curriculum_vs_CPU,Curriculum,CPU,152,1,p2,0,127,0.0,0.7216
Curriculum_vs_CPU,Curriculum,CPU,152,2,p1,176,0,1.0,0.0
Curriculum_vs_CPU,Curriculum,CPU,152,3,p1,176,0,1.0,0.0
Curriculum_vs_CPU,Curriculum,CPU,153,1,p2,0,3,0.0,0.017
Curriculum_vs_CPU,Curriculum,CPU,153,2,p2,0,117,0.0,0.6648
Curriculum_vs_CPU,Curriculum,CPU,154,1,p2,0,8,0.0,0.0455
Curriculum_vs_CPU,Curriculum,CPU,154,2,p2,0,74,0.0,0.4205
Curriculum_vs_CPU,Curriculum,CPU,155,1,p2,0,133,0.0,0.7557
Curriculum_vs_CPU,Curriculum,CPU,155,2,p1,110,0,0.625,0.0
Curriculum_vs_CPU,Curriculum,CPU,155,3,p1,131,0,0.7443,0.0
Curriculum_vs_CPU,Curriculum,CPU,156,1,p1,84,0,0.4773,0.0
Curriculum_vs_CPU,Curriculum,CPU,156,2,p1,39,0,0.2216,0.0
Curriculum_vs_CPU,Curriculum,CPU,157,1,p1,96,0,0.5455,0.0
Curriculum_vs_CPU,Curriculum,CPU,157,2,p2,0,117,0.0,0.6648
Curriculum_vs_CPU,Curriculum,CPU,157,3,p1,176,0,1.0,0.0
Curriculum_vs_CPU,Curriculum,CPU,158,1,p2,0,72,0.0,0.4091
Curriculum_vs_CPU,Curriculum,CPU,158,2,p1,137,0,0.7784,0.0
Curriculum_vs_CPU,Curriculum,CPU,158,3,p1,176,0,1.0,0.0
Curriculum_vs_CPU,Curriculum,CPU,159,1,p1,71,0,0.4034,0.0
Curriculum_vs_CPU,Curriculum,CPU,159,2,p1,45,0,0.2557,0.0
Curriculum_vs_CPU,Curriculum,CPU,160,1,p2,0,113,0.0,0.642
Curriculum_vs_CPU,Curriculum,CPU,160,2,p1,42,0,0.2386,0.0
Curriculum_vs_CPU,Curriculum,CPU,160,3,p2,0,107,0.0,0.608
Curriculum_vs_CPU,Curriculum,CPU,161,1,p1,95,0,0.5398,0.0
Curriculum_vs_CPU,Curriculum,CPU,161,2,p1,45,0,0.2557,0.0
Curriculum_vs_CPU,Curriculum,CPU,162,1,p2,0,136,0.0,0.7727
Curriculum_vs_CPU,Curriculum,CPU,162,2,p2,0,86,0.0,0.4886
Curriculum_vs_CPU,Curriculum,CPU,163,1,p1,92,0,0.5227,0.0
Curriculum_vs_CPU,Curriculum,CPU,163,2,p1,150,0,0.8523,0.0
Curriculum_vs_CPU,Curriculum,CPU,164,1,p2,0,164,0.0,0.9318
Curriculum_vs_CPU,Curriculum,CPU,164,2,p2,0,71,0.0,0.4034
Curriculum_vs_CPU,Curriculum,CPU,165,1,p2,0,90,0.0,0.5114
Curriculum_vs_CPU,Curriculum,CPU,165,2,p1,176,0,1.0,0.0
Curriculum_vs_CPU,Curriculum,CPU,165,3,p1,170,0,0.9659,0.0
Curriculum_vs_CPU,Curriculum,CPU,166,1,p1,90,0,0.5114,0.0
Curriculum_vs_CPU,Curriculum,CPU,166,2,p1,137,0,0.7784,0.0
Curriculum_vs_CPU,Curriculum,CPU,167,1,p1,94,0,0.5341,0.0
Curriculum_vs_CPU,Curriculum,CPU,167,2,p2,0,104,0.0,0.5909
Curriculum_vs_CPU,Curriculum,CPU,167,3,p1,101,0,0.5739,0.0
Curriculum_vs_CPU,Curriculum,CPU,168,1,p2,0,113,0.0,0.642
Curriculum_vs_CPU,Curriculum,CPU,168,2,p1,85,0,0.483,0.0
Curriculum_vs_CPU,Curriculum,CPU,168,3,p1,85,0,0.483,0.0
Curriculum_vs_CPU,Curriculum,CPU,169,1,p1,104,0,0.5909,0.0
Curriculum_vs_CPU,Curriculum,CPU,169,2,p1,176,0,1.0,0.0
Curriculum_vs_CPU,Curriculum,CPU,170,1,p2,0,82,0.0,0.4659
Curriculum_vs_CPU,Curriculum,CPU,170,2,p1,67,0,0.3807,0.0
Curriculum_vs_CPU,Curriculum,CPU,170,3,p2,0,1,0.0,0.0057
Curriculum_vs_CPU,Curriculum,CPU,171,1,p2,0,101,0.0,0.5739
Curriculum_vs_CPU,Curriculum,CPU,171,2,p1,29,0,0.1648,0.0
Curriculum_vs_CPU,Curriculum,CPU,171,3,p2,0,72,0.0,0.4091
Curriculum_vs_CPU,Curriculum,CPU,172,1,p2,0,27,0.0,0.1534
Curriculum_vs_CPU,Curriculum,CPU,172,2,draw,0,0,0.0,0.0
Curriculum_vs_CPU,Curriculum,CPU,172,3,p1,24,0,0.1364,0.0
Curriculum_vs_CPU,Curriculum,CPU,173,1,p1,49,0,0.2784,0.0
Curriculum_vs_CPU,Curriculum,CPU,173,2,p1,176,0,1.0,0.0
Curriculum_vs_CPU,Curriculum,CPU,174,1,p2,0,20,0.0,0.1136
Curriculum_vs_CPU,Curriculum,CPU,174,2,p2,0,13,0.0,0.0739
Curriculum_vs_CPU,Curriculum,CPU,175,1,p2,0,24,0.0,0.1364
Curriculum_vs_CPU,Curriculum,CPU,175,2,p1,65,0,0.3693,0.0
Curriculum_vs_CPU,Curriculum,CPU,175,3,p1,176,0,1.0,0.0
Curriculum_vs_CPU,Curriculum,CPU,176,1,p2,0,90,0.0,0.5114
Curriculum_vs_CPU,Curriculum,CPU,176,2,p1,150,0,0.8523,0.0
Curriculum_vs_CPU,Curriculum,CPU,176,3,p1,119,0,0.6761,0.0
Curriculum_vs_CPU,Curriculum,CPU,177,1,p2,0,38,0.0,0.2159
Curriculum_vs_CPU,Curriculum,CPU,177,2,p1,43,0,0.2443,0.0
Curriculum_vs_CPU,Curriculum,CPU,177,3,p1,17,0,0.0966,0.0
Curriculum_vs_CPU,Curriculum,CPU,178,1,p2,0,129,0.0,0.733
Curriculum_vs_CPU,Curriculum,CPU,178,2,p2,0,18,0.0,0.1023
Curriculum_vs_CPU,Curriculum,CPU,179,1,p2,0,164,0.0,0.9318
Curriculum_vs_CPU,Curriculum,CPU,179,2,p2,0,0,0.0,0.0
Curriculum_vs_CPU,Curriculum,CPU,180,1,p2,0,20,0.0,0.1136
Curriculum_vs_CPU,Curriculum,CPU,180,2,p1,89,0,0.5057,0.0
Curriculum_vs_CPU,Curriculum,CPU,180,3,p1,150,0,0.8523,0.0
Curriculum_vs_CPU,Curriculum,CPU,181,1,p2,0,172,0.0,0.9773
Curriculum_vs_CPU,Curriculum,CPU,181,2,p1,150,0,0.8523,0.0
Curriculum_vs_CPU,Curriculum,CPU,181,3,p2,0,77,0.0,0.4375
Curriculum_vs_CPU,Curriculum,CPU,182,1,p2,0,3,0.0,0.017
Curriculum_vs_CPU,Curriculum,CPU,182,2,p1,176,0,1.0,0.0
Curriculum_vs_CPU,Curriculum,CPU,182,3,p1,59,0,0.3352,0.0
Curriculum_vs_CPU,Curriculum,CPU,183,1,p2,0,65,0.0,0.3693
Curriculum_vs_CPU,Curriculum,CPU,183,2,p1,63,0,0.358,0.0
Curriculum_vs_CPU,Curriculum,CPU,183,3,p1,150,0,0.8523,0.0
Curriculum_vs_CPU,Curriculum,CPU,184,1,p2,0,113,0.0,0.642
Curriculum_vs_CPU,Curriculum,CPU,184,2,p1,98,0,0.5568,0.0
Curriculum_vs_CPU,Curriculum,CPU,184,3,p2,0,3,0.0,0.017
Curriculum_vs_CPU,Curriculum,CPU,185,1,p2,0,51,0.0,0.2898
Curriculum_vs_CPU,Curriculum,CPU,185,2,p1,150,0,0.8523,0.0
Curriculum_vs_CPU,Curriculum,CPU,185,3,p1,136,0,0.7727,0.0
Curriculum_vs_CPU,Curriculum,CPU,186,1,p1,150,0,0.8523,0.0
Curriculum_vs_CPU,Curriculum,CPU,186,2,p2,0,24,0.0,0.1364
Curriculum_vs_CPU,Curriculum,CPU,186,3,p1,176,0,1.0,0.0
Curriculum_vs_CPU,Curriculum,CPU,187,1,p2,0,129,0.0,0.733
Curriculum_vs_CPU,Curriculum,CPU,187,2,p2,0,100,0.0,0.5682
Curriculum_vs_CPU,Curriculum,CPU,188,1,p1,28,0,0.1591,0.0
Curriculum_vs_CPU,Curriculum,CPU,188,2,p1,20,0,0.1136,0.0
Curriculum_vs_CPU,Curriculum,CPU,189,1,p2,0,107,0.0,0.608
Curriculum_vs_CPU,Curriculum,CPU,189,2,p2,0,14,0.0,0.0795
Curriculum_vs_CPU,Curriculum,CPU,190,1,p2,0,87,0.0,0.4943
Curriculum_vs_CPU,Curriculum,CPU,190,2,p2,0,130,0.0,0.7386
Curriculum_vs_CPU,Curriculum,CPU,191,1,p2,0,111,0.0,0.6307
Curriculum_vs_CPU,Curriculum,CPU,191,2,p1,44,0,0.25,0.0
Curriculum_vs_CPU,Curriculum,CPU,191,3,p1,136,0,0.7727,0.0
Curriculum_vs_CPU,Curriculum,CPU,192,1,p2,0,88,0.0,0.5
Curriculum_vs_CPU,Curriculum,CPU,192,2,p2,0,87,0.0,0.4943
Curriculum_vs_CPU,Curriculum,CPU,193,1,p2,0,81,0.0,0.4602
Curriculum_vs_CPU,Curriculum,CPU,193,2,p1,70,0,0.3977,0.0
Curriculum_vs_CPU,Curriculum,CPU,193,3,p1,146,0,0.8295,0.0
Curriculum_vs_CPU,Curriculum,CPU,194,1,p1,82,0,0.4659,0.0
Curriculum_vs_CPU,Curriculum,CPU,194,2,p1,59,0,0.3352,0.0
Curriculum_vs_CPU,Curriculum,CPU,195,1,p1,66,0,0.375,0.0
Curriculum_vs_CPU,Curriculum,CPU,195,2,p1,108,0,0.6136,0.0
Curriculum_vs_CPU,Curriculum,CPU,196,1,p2,0,77,0.0,0.4375
Curriculum_vs_CPU,Curriculum,CPU,196,2,p1,176,0,1.0,0.0
Curriculum_vs_CPU,Curriculum,CPU,196,3,p1,96,0,0.5455,0.0
Curriculum_vs_CPU,Curriculum,CPU,197,1,p2,0,98,0.0,0.5568
Curriculum_vs_CPU,Curriculum,CPU,197,2,p1,54,0,0.3068,0.0
Curriculum_vs_CPU,Curriculum,CPU,197,3,p1,102,0,0.5795,0.0
Curriculum_vs_CPU,Curriculum,CPU,198,1,p2,0,108,0.0,0.6136
Curriculum_vs_CPU,Curriculum,CPU,198,2,p1,88,0,0.5,0.0
Curriculum_vs_CPU,Curriculum,CPU,198,3,p2,0,6,0.0,0.0341
Curriculum_vs_CPU,Curriculum,CPU,199,1,p2,0,58,0.0,0.3295
Curriculum_vs_CPU,Curriculum,CPU,199,2,p1,70,0,0.3977,0.0
Curriculum_vs_CPU,Curriculum,CPU,199,3,p2,0,42,0.0,0.2386
Curriculum_vs_CPU,Curriculum,CPU,200,1,p2,0,0,0.0,0.0
Curriculum_vs_CPU,Curriculum,CPU,200,2,p1,110,0,0.625,0.0
Curriculum_vs_CPU,Curriculum,CPU,200,3,p1,16,0,0.0909,0.0
Curriculum_vs_CPU,Curriculum,CPU,201,1,p2,0,69,0.0,0.392
Curriculum_vs_CPU,Curriculum,CPU,201,2,p1,150,0,0.8523,0.0
Curriculum_vs_CPU,Curriculum,CPU,201,3,p1,93,0,0.5284,0.0
Curriculum_vs_CPU,Curriculum,CPU,202,1,draw,0,0,0.0,0.0
Curriculum_vs_CPU,Curriculum,CPU,202,2,p2,0,130,0.0,0.7386
Curriculum_vs_CPU,Curriculum,CPU,202,3,p1,176,0,1.0,0.0
Curriculum_vs_CPU,Curriculum,CPU,203,1,p1,46,0,0.2614,0.0
Curriculum_vs_CPU,Curriculum,CPU,203,2,p1,150,0,0.8523,0.0
Curriculum_vs_CPU,Curriculum,CPU,204,1,p1,57,0,0.3239,0.0
Curriculum_vs_CPU,Curriculum,CPU,204,2,p1,84,0,0.4773,0.0
Curriculum_vs_CPU,Curriculum,CPU,205,1,p1,134,0,0.7614,0.0
Curriculum_vs_CPU,Curriculum,CPU,205,2,p2,0,56,0.0,0.3182
Curriculum_vs_CPU,Curriculum,CPU,205,3,p2,0,93,0.0,0.5284
Curriculum_vs_CPU,Curriculum,CPU,206,1,p2,0,12,0.0,0.0682
Curriculum_vs_CPU,Curriculum,CPU,206,2,p1,150,0,0.8523,0.0
Curriculum_vs_CPU,Curriculum,CPU,206,3,p2,0,74,0.0,0.4205
Curriculum_vs_CPU,Curriculum,CPU,207,1,p2,0,71,0.0,0.4034
Curriculum_vs_CPU,Curriculum,CPU,207,2,p2,0,63,0.0,0.358
Curriculum_vs_CPU,Curriculum,CPU,208,1,p1,44,0,0.25,0.0
Curriculum_vs_CPU,Curriculum,CPU,208,2,draw,0,0,0.0,0.0
Curriculum_vs_CPU,Curriculum,CPU,208,3,p1,150,0,0.8523,0.0
Curriculum_vs_CPU,Curriculum,CPU,209,1,p1,75,0,0.4261,0.0
Curriculum_vs_CPU,Curriculum,CPU,209,2,p1,126,0,0.7159,0.0
Curriculum_vs_CPU,Curriculum,CPU,210,1,p2,0,80,0.0,0.4545
Curriculum_vs_CPU,Curriculum,CPU,210,2,p1,43,0,0.2443,0.0
Curriculum_vs_CPU,Curriculum,CPU,210,3,p1,109,0,0.6193,0.0
Curriculum_vs_CPU,Curriculum,CPU,211,1,p2,0,2,0.0,0.0114
Curriculum_vs_CPU,Curriculum,CPU,211,2,p1,92,0,0.5227,0.0
Curriculum_vs_CPU,Curriculum,CPU,211,3,p1,136,0,0.7727,0.0
Curriculum_vs_CPU,Curriculum,CPU,212,1,p1,2,0,0.0114,0.0
Curriculum_vs_CPU,Curriculum,CPU,212,2,p2,0,34,0.0,0.1932
Curriculum_vs_CPU,Curriculum,CPU,212,3,p1,176,0,1.0,0.0
Curriculum_vs_CPU,Curriculum,CPU,213,1,p2,0,10,0.0,0.0568
Curriculum_vs_CPU,Curriculum,CPU,213,2,p2,0,149,0.0,0.8466
Curriculum_vs_CPU,Curriculum,CPU,214,1,p2,0,0,0.0,0.0
Curriculum_vs_CPU,Curriculum,CPU,214,2,p1,98,0,0.5568,0.0
Curriculum_vs_CPU,Curriculum,CPU,214,3,p1,176,0,1.0,0.0
Curriculum_vs_CPU,Curriculum,CPU,215,1,p2,0,29,0.0,0.1648
Curriculum_vs_CPU,Curriculum,CPU,215,2,p1,84,0,0.4773,0.0
Curriculum_vs_CPU,Curriculum,CPU,215,3,p2,0,12,0.0,0.0682
Curriculum_vs_CPU,Curriculum,CPU,216,1,p1,176,0,1.0,0.0
Curriculum_vs_CPU,Curriculum,CPU,216,2,p1,115,0,0.6534,0.0
Curriculum_vs_CPU,Curriculum,CPU,217,1,p2,0,113,0.0,0.642
Curriculum_vs_CPU,Curriculum,CPU,217,2,p2,0,87,0.0,0.4943
Curriculum_vs_CPU,Curriculum,CPU,218,1,p2,0,134,0.0,0.7614
Curriculum_vs_CPU,Curriculum,CPU,218,2,p2,0,95,0.0,0.5398
Curriculum_vs_CPU,Curriculum,CPU,219,1,p1,97,0,0.5511,0.0
Curriculum_vs_CPU,Curriculum,CPU,219,2,p2,0,56,0.0,0.3182
Curriculum_vs_CPU,Curriculum,CPU,219,3,p1,17,0,0.0966,0.0
Curriculum_vs_CPU,Curriculum,CPU,220,1,p1,176,0,1.0,0.0
Curriculum_vs_CPU,Curriculum,CPU,220,2,p2,0,97,0.0,0.5511
Curriculum_vs_CPU,Curriculum,CPU,220,3,p1,150,0,0.8523,0.0
Curriculum_vs_CPU,Curriculum,CPU,221,1,p1,111,0,0.6307,0.0
Curriculum_vs_CPU,Curriculum,CPU,221,2,p2,0,61,0.0,0.3466
Curriculum_vs_CPU,Curriculum,CPU,221,3,p1,150,0,0.8523,0.0
Curriculum_vs_CPU,Curriculum,CPU,222,1,p2,0,129,0.0,0.733
Curriculum_vs_CPU,Curriculum,CPU,222,2,p1,44,0,0.25,0.0
Curriculum_vs_CPU,Curriculum,CPU,222,3,p2,0,68,0.0,0.3864
Curriculum_vs_CPU,Curriculum,CPU,223,1,p2,0,128,0.0,0.7273
Curriculum_vs_CPU,Curriculum,CPU,223,2,p1,46,0,0.2614,0.0
Curriculum_vs_CPU,Curriculum,CPU,223,3,p1,124,0,0.7045,0.0
Curriculum_vs_CPU,Curriculum,CPU,224,1,p1,64,0,0.3636,0.0
Curriculum_vs_CPU,Curriculum,CPU,224,2,p1,103,0,0.5852,0.0
Curriculum_vs_CPU,Curriculum,CPU,225,1,p2,0,13,0.0,0.0739
Curriculum_vs_CPU,Curriculum,CPU,225,2,p1,150,0,0.8523,0.0
Curriculum_vs_CPU,Curriculum,CPU,225,3,p1,84,0,0.4773,0.0
Curriculum_vs_CPU,Curriculum,CPU,226,1,p2,0,20,0.0,0.1136
Curriculum_vs_CPU,Curriculum,CPU,226,2,p1,59,0,0.3352,0.0
Curriculum_vs_CPU,Curriculum,CPU,226,3,p2,0,118,0.0,0.6705
Curriculum_vs_CPU,Curriculum,CPU,227,1,p1,109,0,0.6193,0.0
Curriculum_vs_CPU,Curriculum,CPU,227,2,p1,111,0,0.6307,0.0
Curriculum_vs_CPU,Curriculum,CPU,228,1,p2,0,4,0.0,0.0227
Curriculum_vs_CPU,Curriculum,CPU,228,2,p2,0,111,0.0,0.6307
Curriculum_vs_CPU,Curriculum,CPU,229,1,p2,0,17,0.0,0.0966
Curriculum_vs_CPU,Curriculum,CPU,229,2,p1,176,0,1.0,0.0
Curriculum_vs_CPU,Curriculum,CPU,229,3,p1,2,0,0.0114,0.0
Curriculum_vs_CPU,Curriculum,CPU,230,1,p1,98,0,0.5568,0.0
Curriculum_vs_CPU,Curriculum,CPU,230,2,p2,0,4,0.0,0.0227
Curriculum_vs_CPU,Curriculum,CPU,230,3,p1,150,0,0.8523,0.0
Curriculum_vs_CPU,Curriculum,CPU,231,1,p2,0,172,0.0,0.9773
Curriculum_vs_CPU,Curriculum,CPU,231,2,p1,124,0,0.7045,0.0
Curriculum_vs_CPU,Curriculum,CPU,231,3,p1,54,0,0.3068,0.0
Curriculum_vs_CPU,Curriculum,CPU,232,1,p2,0,0,0.0,0.0
Curriculum_vs_CPU,Curriculum,CPU,232,2,p2,0,96,0.0,0.5455
Curriculum_vs_CPU,Curriculum,CPU,233,1,p1,176,0,1.0,0.0
Curriculum_vs_CPU,Curriculum,CPU,233,2,p2,0,71,0.0,0.4034
Curriculum_vs_CPU,Curriculum,CPU,233,3,p1,84,0,0.4773,0.0
Curriculum_vs_CPU,Curriculum,CPU,234,1,p1,176,0,1.0,0.0
Curriculum_vs_CPU,Curriculum,CPU,234,2,p2,0,79,0.0,0.4489
Curriculum_vs_CPU,Curriculum,CPU,234,3,p1,176,0,1.0,0.0
Curriculum_vs_CPU,Curriculum,CPU,235,1,p1,95,0,0.5398,0.0
Curriculum_vs_CPU,Curriculum,CPU,235,2,p1,30,0,0.1705,0.0
Curriculum_vs_CPU,Curriculum,CPU,236,1,p2,0,9,0.0,0.0511
Curriculum_vs_CPU,Curriculum,CPU,236,2,p1,96,0,0.5455,0.0
Curriculum_vs_CPU,Curriculum,CPU,236,3,p2,0,71,0.0,0.4034
Curriculum_vs_CPU,Curriculum,CPU,237,1,p1,111,0,0.6307,0.0
Curriculum_vs_CPU,Curriculum,CPU,237,2,p2,0,73,0.0,0.4148
Curriculum_vs_CPU,Curriculum,CPU,237,3,p1,109,0,0.6193,0.0
Curriculum_vs_CPU,Curriculum,CPU,238,1,p2,0,27,0.0,0.1534
Curriculum_vs_CPU,Curriculum,CPU,238,2,p1,110,0,0.625,0.0
Curriculum_vs_CPU,Curriculum,CPU,238,3,p1,70,0,0.3977,0.0
Curriculum_vs_CPU,Curriculum,CPU,239,1,p2,0,104,0.0,0.5909
Curriculum_vs_CPU,Curriculum,CPU,239,2,p1,150,0,0.8523,0.0
Curriculum_vs_CPU,Curriculum,CPU,239,3,p1,43,0,0.2443,0.0
Curriculum_vs_CPU,Curriculum,CPU,240,1,p1,137,0,0.7784,0.0
Curriculum_vs_CPU,Curriculum,CPU,240,2,p1,49,0,0.2784,0.0
Curriculum_vs_CPU,Curriculum,CPU,241,1,p2,0,79,0.0,0.4489
Curriculum_vs_CPU,Curriculum,CPU,241,2,p2,0,22,0.0,0.125
Curriculum_vs_CPU,Curriculum,CPU,242,1,p1,119,0,0.6761,0.0
Curriculum_vs_CPU,Curriculum,CPU,242,2,p1,56,0,0.3182,0.0
Curriculum_vs_CPU,Curriculum,CPU,243,1,p1,176,0,1.0,0.0
Curriculum_vs_CPU,Curriculum,CPU,243,2,p2,0,2,0.0,0.0114
Curriculum_vs_CPU,Curriculum,CPU,243,3,p1,150,0,0.8523,0.0
Curriculum_vs_CPU,Curriculum,CPU,244,1,p2,0,90,0.0,0.5114
Curriculum_vs_CPU,Curriculum,CPU,244,2,p2,0,67,0.0,0.3807
Curriculum_vs_CPU,Curriculum,CPU,245,1,p2,0,1,0.0,0.0057
Curriculum_vs_CPU,Curriculum,CPU,245,2,p1,150,0,0.8523,0.0
Curriculum_vs_CPU,Curriculum,CPU,245,3,p1,0,0,0.0,0.0
Curriculum_vs_CPU,Curriculum,CPU,246,1,p2,0,77,0.0,0.4375
Curriculum_vs_CPU,Curriculum,CPU,246,2,p1,156,0,0.8864,0.0
Curriculum_vs_CPU,Curriculum,CPU,246,3,p2,0,118,0.0,0.6705
Curriculum_vs_CPU,Curriculum,CPU,247,1,p1,95,0,0.5398,0.0
Curriculum_vs_CPU,Curriculum,CPU,247,2,p2,0,81,0.0,0.4602
Curriculum_vs_CPU,Curriculum,CPU,247,3,p1,122,0,0.6932,0.0
Curriculum_vs_CPU,Curriculum,CPU,248,1,p1,29,0,0.1648,0.0
Curriculum_vs_CPU,Curriculum,CPU,248,2,p1,123,0,0.6989,0.0
Curriculum_vs_CPU,Curriculum,CPU,249,1,p2,0,136,0.0,0.7727
Curriculum_vs_CPU,Curriculum,CPU,249,2,p2,0,11,0.0,0.0625
Curriculum_vs_CPU,Curriculum,CPU,250,1,p2,0,0,0.0,0.0
Curriculum_vs_CPU,Curriculum,CPU,250,2,p2,0,21,0.0,0.1193
Curriculum_vs_CPU,Curriculum,CPU,251,1,p1,176,0,1.0,0.0
Curriculum_vs_CPU,Curriculum,CPU,251,2,p2,0,70,0.0,0.3977
Curriculum_vs_CPU,Curriculum,CPU,251,3,p2,0,0,0.0,0.0
Curriculum_vs_CPU,Curriculum,CPU,252,1,p2,0,0,0.0,0.0
Curriculum_vs_CPU,Curriculum,CPU,252,2,p1,150,0,0.8523,0.0
